App_Name, Date, Time, Rating, Comment_Upvotes, Review, Response_Date, Response_Time, Response,Priority
EatSure QuickiES Food Delivery,2025-02-20,14:01:24,1,0,Worst app and worst service,2025-02-20,14:47:29,Hi Srija! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-02-20,13:07:09,1,0,Pathetic update  after order can't even see the status of the order  unable to any communication with customer support. So Pathetic,2025-02-20,13:22:41,Hi Rudrajyoti! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-02-20,12:54:08,5,0,Very nice   quality matters and delicious 😋 food.,2025-02-20,13:01:43,Hey Yogitha! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-20,12:30:34,5,0,Superb ❤️,2025-02-20,12:46:45,Hey Chetan! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-20,00:24:58,5,0,Good service,2025-02-20,00:32:58,Hi Nandhini! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-20,00:14:59,5,1,Great Food   full of discounts   value for money .,2025-02-20,00:20:39,Hi Glen! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,23:01:21,5,0,Thanks chef rahul your food was amazing I loved it,2025-02-19,23:20:39,Hi Kush! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,23:00:25,5,0,Good packing and better taste,2025-02-19,23:21:30,Hi Ramanand! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-19,23:00:21,5,0,compay on there verds...,2025-02-19,23:23:06,Hey There! Seeing that you had a 5-Star experience is the best thing we could hope for! Thank you for choosing us. We look forward to serving you for many years to come! 😊(AM),feature required
EatSure QuickiES Food Delivery,2025-02-19,22:50:52,1,0,They should deliver wrong items,2025-02-19,23:01:34,Hi Nihal! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),Least Priority
EatSure QuickiES Food Delivery,2025-02-19,22:34:08,5,0,Tasty food and delivery on time,2025-02-19,22:51:17,Hi Vidhi! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,22:18:38,1,0,very third class service please any guys don't be install this very unessary poorless features and service provider delivery person very unessary taking about oder related,2025-02-19,22:30:26,Hi Abhijeet! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-19,21:27:45,5,0,Nice,2025-02-19,21:44:28,Hi Azeem! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-19,21:05:32,3,0,The offers are great but delivery time is very long . And customer service is also not great.,2025-02-19,21:19:11,Hi Diksha! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-19,20:27:39,4,0,Good app,2025-02-19,20:45:01,Hi Arsh! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-19,20:18:13,1,0,Very bad we order 1+1 but we received only one   that too very small pizza. Don't cheat people like this. Very bad.,2025-02-19,20:32:17,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-19,19:11:54,1,0,Sucky app. Sucky food choice. App is tempermental. Works sometimes. Fails to even scroll sideways sometimes. They tried to emulate Eat Club but failed.,2025-02-19,19:32:42,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (AM),feature required
EatSure QuickiES Food Delivery,2025-02-19,18:23:35,5,0,delevery boy was really Good 👍😊,2025-02-19,18:30:43,Hi Julee! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (AM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,17:19:17,5,0,Luxurious & colorful food grade packaging  attractive presentations  courteous & stylish delivery. Chef's Validation & signature meal. With  matching taste & flavor. Eat sure is the best & and a world-class concept 👌   worth trying  ES is bound to become a daily food habit.,2025-02-19,17:47:01,Hey Mathew! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,16:38:42,3,0,Very few restaurants and dishes are showing in app and should offer some discount at least !,2025-02-19,16:59:08,That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-19,15:53:35,5,0,Love the options of ordering from different resto at the same time with great discounts on every order.,2025-02-19,16:40:17,Hey Shrawani! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Medium Priority
EatSure QuickiES Food Delivery,2025-02-19,15:31:14,1,0,Waste of time 😔,2025-02-19,15:38:09,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),Least Priority
EatSure QuickiES Food Delivery,2025-02-19,15:22:11,4,0,I'm a satisfied customer. Thanks so much to you guys 👍🏻👍🏻,2025-02-19,15:39:18,Hey Sunila! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,14:45:29,1,0,Such a disgusting application they take 1hr to deliver an order and deliver it wrong product and then they said they refund to wallet but that wallet amount is of no use because they automatically increase the food amount for you... So uninstalled just now.. Got to know they are scam,2025-02-19,14:53:51,HI There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your Order ID and contact number at goodness@eatsure.com so that we can fix this for you. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,13:59:44,1,0,Worst app  never use,2025-02-19,14:14:14,Hi Tanish! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (Initials),Least Priority
EatSure QuickiES Food Delivery,2025-02-19,12:02:32,1,0,Delivery charges are so high 90 rs who will buy,2025-02-19,12:09:59,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-19,11:59:56,1,0,Having so many problems even the page is not appearing..and I'm having issue the moment after installing this app.. couldn't even login peacefully!!app is saying its not uh its us!lol abb yahi sunna baki tha...if its uh then fix it plz,2025-02-19,12:11:56,Hi There! That is certainly not the experience we intend for our customers and we do apologize for any inconvenience. Kindly share your contact number at goodness@eatsure.com so that we can fix this for you. (NM),feature required
EatSure QuickiES Food Delivery,2025-02-19,10:56:39,5,0,Good service 👍 👌 👏 🙌,2025-02-19,11:07:22,Hey Ganesh! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),Top Priority
EatSure QuickiES Food Delivery,2025-02-19,09:02:45,5,0,Nice only,2025-02-19,09:20:08,Hey There! Thanks for leaving us such a wonderful review. We are thrilled that you loved the experience. For any additional feedback  feel free to drop an email to goodness@eatsure.com. (NM),feature required
